id,title,authors,venue,year
1710,progress on hpcc and nii,marianne winslett,acm sigmod record,1994
370,optimizing object queries using an effective calculus,"leonidas fegaras , david maier",acm transactions on database systems ( tods ),2000
361,dyda : data warehouse maintenance in fully concurrent environments,"jun chen , xin zhang , songting chen , andreas koeller , elke a. rundensteiner",international conference on management of data,2001
1390,icicles : self-tuning samples for approximate query answering,"venkatesh ganti , mong-li lee , raghu ramakrishnan",very large data bases,2000
1016,bulk-loading techniques for object databases and an application to relational data,"sihem amer-yahia , sophie cluet , claude delobel",very large data bases,1998
1370,"panel : future directions of database research - the vldb broadening strategy , part 1",hans-j &#246; rg schek,very large data bases,2000
368,standard for multimedia databases,john r. smith,international conference on management of data,2001
332,answering queries with useful bindings,"chen li , edward chang",acm transactions on database systems ( tods ),2001
195,join synopses for approximate query answering,"swarup acharya , phillip b. gibbons , viswanath poosala , sridhar ramaswamy",international conference on management of data,1999
2219,experiments on access to digital libraries : how can images and text be used together,michael lesk,very large data bases,1994
207,query optimization for selections using bitmaps,ming-chuan wu,international conference on management of data,1999
878,rethinking database system architecture : towards a self-tuning risc-style database system,"surajit chaudhuri , gerhard weikum",very large data bases,2000
1719,optimization of dynamic query evaluation plans,"richard l. cole , goetz graefe",international conference on management of data,1994
1107,type classification of semi-structured documents,"markus tresch , neal palmer , allen luniewski",very large data bases,1995
1093,estimation of query-result distribution and its application in parallel-join load balancing,"viswanath poosala , yannis e. ioannidis",very large data bases,1996
1685,announcement-the temporal query language tsql2 final language definition,"richard thomas snodgrass , ilsoo ahn , gad ariav , don batory , james clifford , curtis e. dyreson , ramez elmasri , fabio grandi , christian s. jensen , wolfgang k &#228; fer , nick kline , krishna kulkarni , t. y. cliff leung , nikos lorentzos , john f. roddick , arie segev , michael d. soo , suryanarayana m. sripada",acm sigmod record,1994
1969,"a query language for multidimensional arrays : design , implementation , and optimization techniques","leonid libkin , rona machlin , limsoon wong",international conference on management of data,1996
1419,naos - efficient and modular reactive capabilities in an object-oriented database system,"christine collet , thierry coupaye , t. svensen",very large data bases,1994
2013,peerdb : peering into personal databases,"beng chin ooi , kian-lee tan , aoying zhou , chin hong goh , yingguang li , chu yee liau , bo ling , wee siong ng , yanfeng shu , xiaoyu wang , ming zhang",international conference on management of data,2003
1675,open object database management systems,jos &#233; a. blakeley,international conference on management of data,1994
861,the evolution of the web and implications for an incremental crawler,"junghoo cho , hector garcia-molina",very large data bases,2000
426,a framework for expressing and combining preferences,"rakesh agrawal , edward l. wimmers",international conference on management of data,2000
1443,discovery of multiple-level association rules from large databases,"jiawei han , yongjian fu",very large data bases,1995
457,comparative analysis of six xml schema languages,"dongwon lee , wesley w. chu",acm sigmod record,2000
1868,sentinel : an object-oriented dbms with event-based rules,s. chakravarthy,international conference on management of data,1997
779,atomicity versus anonymity : distributed transactions for electronic commerce,j. d. tygar,very large data bases,1998
250,"adaptive , fine-grained sharing in a client-server oodbms : a callback-based approach","markos zaharioudakis , michael j. carey , michael j. franklin",acm transactions on database systems ( tods ),1997
2078,approximate join processing over data streams,"abhinandan das , johannes gehrke , mirek riedewald",international conference on management of data,2003
1150,coalescing in temporal databases,"michael h. b &#246; hlen , richard thomas snodgrass , michael d. soo",very large data bases,1996
1872,the active database management system manifesto : a rulebase of adbms features,corporate act-net consortium,acm sigmod record,1996
2175,index-driven similarity search in metric spaces,"gisli r. hjaltason , hanan samet",acm transactions on database systems ( tods ),2003
1571,fast algorithms for universal quantification in large databases,"goetz graefe , richard l. cole",acm transactions on database systems ( tods ),1995
774,scalable sweeping-based spatial join,"lars arge , octavian procopiuc , sridhar ramaswamy , torsten suel , jeffrey scott vitter",very large data bases,1998
1885,unisql 's next-generation object-relational database management system,"albert d'andrea , phil janus",acm sigmod record,1996
171,database systems management and oracle8,c. gregory doherty,international conference on management of data,1998
1053,pesto : an integrated query/browser for object databases,"michael j. carey , laura m. haas , vivekananda maganty , john h. williams",very large data bases,1996
1929,maintenance of data cubes and summary tables in a warehouse,"inderpal singh mumick , dallan quass , barinderpal singh mumick",international conference on management of data,1997
1170,optimal clip ordering for multi-clip queries,"raymond t. ng , paul shum",the vldb journal -- the international journal on very large data bases,1998
